TIME,YEAR,GEO,UNIT,TRA_MEAS,PARTNER,Value,Flag and Footnotes,MONTH
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Belgique,1337,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Allemagne,7818,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Grèce,101,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),France,4010,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Croatie,207,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Italie,4987,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Hongrie,1641,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Autriche,4058,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Pologne,2193,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Slovénie,2819,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Finlande,549,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Suède,1386,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Norvège,187,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Suisse,1047,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Royaume-Uni,4262,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Serbie,20735,,4
2019M04,2019,Monténégro,Passager,Passagers à bord (arrivées),Turquie,4757,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Belgique,2226,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Danemark,1864,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Allemagne,25119,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Grèce,362,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Espagne,1391,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),France,7317,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Croatie,2980,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Italie,4755,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Hongrie,1395,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Malte,1281,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Pays-Bas,2875,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Autriche,5476,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Pologne,1347,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Slovénie,2487,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Slovaquie,2946,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Suède,9479,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Norvège,1505,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Suisse,8538,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Royaume-Uni,2445,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Serbie,1384,,4
2019M04,2019,Macédoine du Nord,Passager,Passagers à bord (arrivées),Turquie,9665,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Belgique,1392,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Bulgarie,1495,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Tchéquie,1625,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Danemark,2373,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Allemagne,42852,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Estonie,2,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Grèce,7694,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Espagne,1609,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),France,19461,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Croatie,1867,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Italie,11999,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Chypre,2306,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Hongrie,341,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Malte,2359,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Pays-Bas,11453,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Autriche,10263,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Pologne,3194,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Roumanie,6,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Slovénie,2741,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Slovaquie,1372,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Suède,12246,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Norvège,2335,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Suisse,24019,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Royaume-Uni,6538,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Monténégro,17542,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Macédoine du Nord,1319,,4
2019M04,2019,Serbie,Passager,Passagers à bord (arrivées),Turquie,13707,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Belgique,59886,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Bulgarie,12823,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Tchéquie,15526,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Danemark,37840,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Allemagne,685681,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Estonie,9198,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Irlande,9592,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Grèce,42771,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Espagne,62348,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),France,130444,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Croatie,10314,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Italie,92864,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Lettonie,7738,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Lituanie,29955,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Luxembourg,4629,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Hongrie,15407,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Malte,5684,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Pays-Bas,115300,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Autriche,44634,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Pologne,37284,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Portugal,10620,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Roumanie,27174,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Slovénie,7987,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Slovaquie,1539,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Finlande,18990,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Suède,36174,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Islande,183,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Norvège,21318,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Suisse,56229,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Royaume-Uni,242428,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Monténégro,4549,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Macédoine du Nord,9002,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Serbie,13721,,4
2019M04,2019,Turquie,Passager,Passagers à bord (arrivées),Turquie,377,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Belgique,915,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Bulgarie,20423,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Tchéquie,44042,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Danemark,64181,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Allemagne,158104,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Estonie,4361,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Irlande,43628,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Grèce,70603,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Espagne,566255,,4
2019M04,2019,Belgique,Passager,Passagers transportés,France,215896,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Croatie,22742,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Italie,323780,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Chypre,6044,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Lettonie,13901,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Lituanie,8208,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Luxembourg,184,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Hongrie,49606,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Malte,21671,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Pays-Bas,25893,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Autriche,45160,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Pologne,78004,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Portugal,151619,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Roumanie,64887,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Slovénie,9059,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Slovaquie,5974,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Finlande,21458,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Suède,53753,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Islande,6968,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Norvège,22699,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Suisse,79747,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Royaume-Uni,132695,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Monténégro,2784,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Macédoine du Nord,4436,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Serbie,3589,,4
2019M04,2019,Belgique,Passager,Passagers transportés,Turquie,86788,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Belgique,20482,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Bulgarie,21172,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Tchéquie,3650,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Danemark,6213,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Allemagne,114320,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Irlande,4740,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Grèce,20533,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Espagne,49044,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,France,28444,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Croatie,827,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Italie,66157,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Chypre,16325,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Hongrie,3560,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Malte,3443,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Pays-Bas,25828,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Autriche,37779,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Pologne,12963,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Portugal,4011,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Roumanie,3461,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Slovénie,1196,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Slovaquie,7039,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Finlande,3648,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Suède,3680,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Norvège,1938,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Suisse,6333,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Royaume-Uni,104052,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Serbie,2778,,4
2019M04,2019,Bulgarie,Passager,Passagers transportés,Turquie,24206,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Belgique,44100,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Bulgarie,3709,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Tchéquie,198,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Danemark,42027,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Allemagne,101561,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Estonie,226,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Irlande,19341,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Grèce,8700,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Espagne,95978,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,France,114965,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Croatie,7121,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Italie,136010,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Chypre,2371,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Lettonie,11182,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Lituanie,2,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Luxembourg,2095,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Hongrie,17960,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Malte,2284,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Pays-Bas,78995,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Autriche,14995,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Pologne,23858,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Portugal,13798,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Roumanie,8445,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Slovénie,1646,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Slovaquie,4479,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Finlande,28407,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Suède,32571,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Islande,311,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Norvège,16939,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Suisse,30419,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Royaume-Uni,200218,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Serbie,3201,,4
2019M04,2019,Tchéquie,Passager,Passagers transportés,Turquie,31047,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Belgique,64215,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Bulgarie,6160,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Tchéquie,41998,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Danemark,158956,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Allemagne,264673,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Estonie,8556,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Irlande,24038,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Grèce,40149,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Espagne,287865,,4
2019M04,2019,Danemark,Passager,Passagers transportés,France,146019,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Croatie,12342,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Italie,140514,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Chypre,5826,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Lettonie,24947,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Lituanie,27496,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Luxembourg,7216,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Hongrie,28705,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Malte,8851,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Pays-Bas,151032,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Autriche,45585,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Pologne,75350,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Portugal,37070,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Roumanie,17091,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Slovénie,3556,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Slovaquie,8,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Finlande,69937,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Suède,137838,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Islande,32563,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Norvège,223266,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Suisse,62090,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Royaume-Uni,315285,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Macédoine du Nord,3736,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Serbie,4538,,4
2019M04,2019,Danemark,Passager,Passagers transportés,Turquie,74441,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Belgique,156913,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Bulgarie,113245,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Tchéquie,96850,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Danemark,263038,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Allemagne,1966984,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Estonie,37777,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Irlande,229183,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Grèce,494437,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Espagne,2580315,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,France,753480,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Croatie,197775,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Italie,1378312,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Chypre,35088,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Lettonie,82800,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Lituanie,45493,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Luxembourg,52404,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Hongrie,201297,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Malte,82800,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Pays-Bas,408467,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Autriche,627781,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Pologne,398687,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Portugal,481737,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Roumanie,231469,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Slovénie,24163,,4
2019M04,2019,Allemagne,Passager,Passagers transportés,Slovaquie,42,,4
